company_name,company_id,id
"['Artina Films', 'Procinvest Sas', 'PalmStar Entertainment', 'The Bridge Finance Company', 'Mirabelle Pictures']","[2394, 19369, 24277, 39707, 39708]",270005
['Sahamongkolfilm Co.'],[4207],110552
"['BBC Films', 'Neal Street Productions', 'Quickfire Films', 'IM Global', 'Lipsync Productions', 'Red Production Company']","[288, 1522, 4186, 7437, 9987, 20267]",136278
['Foresight Features'],[17561],86305
"['FNM Films', 'Harvey Bernhard Productions']","[3398, 3399]",17792
[],[],74035
"['Lenfilm Studio', 'Sever Studio', 'Kanal Russia 1']","[27593, 69586, 69587]",110402
[],[],255940
['Echo Bridge Entertainment'],[2873],14228
"['Black Owl Productions', 'VOSC']","[83348, 83349]",39195
[],[],78247
['Sky Pictures'],[1097],188832
[],[],305276
"['Film-Kartell ""Weltfilm"" GmbH']",[71693],190000
"['The Combine', 'Bluegrass Films']","[27450, 27451]",245916
"['Screen Media Ventures', 'Chiller Films', 'Synthetic Cinema International', 'Flavorlab', 'Synthetic Productions']","[3127, 12671, 23761, 45084, 45085]",183412
['Solar Films inc.'],[6339],241448
"['Les Films du Carrosse', 'Columbia Films']","[53, 23531]",4683
[],[],96011
"['Mosfilm', 'Naya Sansar']","[5120, 15186]",150108
[],[],48443
['Kanzaman'],[4169],39928
['Sallah Company'],[33130],116762
"['Respect Films', 'Sequart']","[15287, 15288]",55322
[],[],65275
"['Ennet Co.', 'Dwango']","[29671, 29672]",252511
['Studio Ghibli'],[10342],158483
"['Estela Films', 'B.R.C. Produzione S.r.l.']","[4530, 7855]",23076
['Produzioni Atlas Consorziate (P.A.C.)'],[4745],99261
"['Splendid Film', 'PAC']","[8146, 12767]",46570
[],[],124207
['European Inc.'],[83486],89652
[],[],42438
[],[],99361
[],[],96477
['Warner Premiere'],[4811],74018
"['14 Luglio Cinematografica', 'Productions Simone Allouche']","[19485, 34038]",55689
['Midia Cinematografica'],[4786],104866
['Supercine'],[1447],3541
['Primex Italiana'],[15324],74417
"['Universal Pictures', 'Beacon Communications']","[33, 919]",15261
[],[],241953
['Rizzoli Film'],[12778],58702
[],[],128555
['Phoenix Cinematografica'],[9244],42499
[],[],56971
"['PAC', 'Atlas Film']","[12767, 17619]",106970
[],[],42441
[],[],38366
[],[],121510
"['Salaria Film', 'Dimitri Dimitriadis Film']","[12771, 47612]",105398
['Rekord Films'],[73663],28844
[],[],118802
['Comma 9'],[75075],145677
[],[],260893
['Dania Film'],[1701],105906
[],[],268662
[],[],48935
[],[],78566
['Compagnia Cinematografica Champion'],[10000],101231
"['Universal Pictures', 'UFO International Productions', 'Universal 1440 Entertainment']","[33, 7188, 17009]",285423
"['Screen Australia', '4Cows', 'Cherub Films']","[7584, 38205, 38206]",253272
['Showtime Networks'],[18880],215016
['Cannon Group'],[1444],69040
[],[],84425
[],[],104398
['National Film Board of Canada (NFB)'],[17027],247437
['National Film Board of Canada (NFB)'],[17027],145337
"['Twentieth Century Fox Film Corporation', 'WWE Studios']","[306, 10339]",289728
['Mockingbird Pictures'],[1092],214086
['RKO Radio Pictures'],[6],43441
['Stanley Kramer Productions'],[893],212950
[],[],58414
"['Talía Films', 'MGB Cinematografica']","[428, 53918]",74071
"['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', '3Foot7', 'Metro-Goldwyn-Mayer (MGM)']","[11, 12, 174, 7413, 8411]",122917
"['Seven Arts Productions', 'Hammer Film Productions']","[516, 1314]",40456
"['Plan B Entertainment', 'Harpo Films', 'Celador Films', 'Cloud Eight Films', 'Pathé']","[81, 3298, 3573, 6708, 7981]",273895
"['Legendary Pictures', '3 Arts Entertainment', 'Jolie Pas']","[923, 36390, 39443]",227306
"['Cowboy Films', 'Film4', 'Focus Features']","[245, 9349, 10146]",246080
['Metro-Goldwyn-Mayer (MGM)'],[8411],225499
['Double Edge Films'],[21733],305127
"['Phoenix Cinematografica', 'Romano Film', 'Traian Boeru']","[9244, 9245, 88865]",40130
"['Nelson Entertainment', 'Goldcrest Films International', 'Umbrella Films', 'Power Tower Investments']","[365, 500, 3453, 12659]",60041
"['Reteitalia', 'Titanus Produzione']","[1242, 4087]",112054
"['Les Productions Artistes Associés', 'Mondial Televisione Film']","[64, 10523]",18450
['Dania Film'],[1701],93142
"['Dino de Laurentiis Cinematografica', 'Columbia Films']","[1216, 23531]",96132
['Eyecatcher'],[37660],29482
"['Hesperia Films S.A.', 'Ultra Film - Sicila Cinematografica']","[4780, 8485]",102949
"['Central Cinema Company Film', 'Filmes Cinematografica', 'La Lombard Filmes Cinematografica']","[1787, 6397, 13624]",105078
"['PECF', 'Ultra Film', 'Rhein Main']","[1650, 11994, 32584]",98273
"['Rizzoli Films', 'Balcázar Producciones Cinematográficas', 'Produzione Cinematografica Mediterranee']","[1131, 1428, 10539]",63260
"['Balcázar Producciones Cinematográficas', 'Produzioni Cinematografiche Mediterranee (PCM)']","[1428, 9219]",56431
[],[],283281
"['Rizzoli Films', 'Balcázar Producciones Cinematográficas', 'Mediterranee P.C.', 'Méditerranée Cinéma']","[1131, 1428, 10458, 10459]",103678
"['Alcon Entertainment', 'Blue Sky Films', 'Black Label Media']","[1088, 33680, 33681]",250538
['Eros International'],[3653],308165
[],[],266782
['Double Windsor Films'],[70839],298445
[],[],240982
['Universal International Pictures (UI)'],[10330],241574
['First National Pictures'],[3245],118134
['Imprint Entertainment'],[5218],304336
"['Robert Wise Productions', 'National General Pictures']","[6304, 7698]",146121
[],[],15603
[],[],22285
['Lupo-Anthony-Quintano Productions'],[24312],83007
['Docurama'],[39],32624
"['Talkback Thames', 'Hillbilly Television']","[5645, 64091]",76750
['Lions Gate Films'],[35],29293
['Quasar Pictures'],[28348],67314
"['Stein Film', 'Earls', 'MAG', 'Selim Picture Associates']","[14343, 75484, 75485, 75486]",42710
['BBC Worldwide'],[3164],228634
[],[],128264
"['Herold and Family', 'Lawrence Pictures']","[7801, 7802]",74681
"['Wonderland Sound and Vision', 'Voltage Pictures']","[4022, 10255]",277547
[],[],30545
[],[],29542
[],[],9940
['Nikkatsu'],[955],118751
[],[],23523
[],[],24388
[],[],39885
[],[],47057
['The Business (New York)'],[51151],65456
['Maysles Films'],[14563],47491
[],[],121620
"['Tigon British Film Productions', 'Univista Productions']","[4579, 13759]",72153
[],[],27739
[],[],144114
['Les Films Manuel Munz'],[3092],106685
['Paramount Pictures'],[4],136106
['Sandollar Productions'],[5842],60629
"['Mandragora Movies', 'Agresywna Banda', 'Denis Friedman Productions']","[20643, 36299, 66146]",137347
[],[],219043
"['Tiger Aspect Productions', 'BRITISH BROADCASTING CORPORATION', 'Fifty Fathoms Productions']","[686, 6622, 32806]",295144
['Twentieth Century Fox Film Corporation'],[306],20000
[],[],28652
"['Bethsabée Mucho', 'Disruptive Films']","[14628, 39430]",295698
['The Asylum'],[1311],292191
['Triggerfish Animation'],[33805],172391
"['SpectreVision', 'Black Light District', 'Say Ahh Productions', 'Logan Pictures']","[34519, 51192, 51193, 51194]",252171
['Alliance Vivafilm'],[5023],30174
['Go Films'],[13313],280218
[],[],182528
[],[],20147
[],[],34505
[],[],26366
['Warner Bros. Animation'],[2785],32916
"['Téléfilm Canada', 'Super Écran', 'SODEC', 'Metafilms']","[806, 11578, 13311, 13839]",265177
"['Participant Media', 'Imagenation Abu Dhabi FZ', 'FilmNation Entertainment', 'Before the Door Pictures', 'Washington Square Films', 'A24', 'Old Bull Pictures']","[6735, 6736, 7493, 14861, 14862, 41077, 53656]",241239
"['Fox Searchlight Pictures', 'Pacific Standard', 'bob industries']","[43, 15829, 93542]",228970
['Alliance Atlantis Communications'],[803],59940
['Sony Pictures Home Entertainment'],[5388],68750
"['Thames Television', 'Euston Films', ""Hill-O'Connor Television""]","[5846, 8363, 8364]",24486
[],[],28791
"['Larry Levinson Productions', 'Hallmark Entertainment', 'Silverstar Ltd.']","[3282, 4056, 6355]",15056
['American Zoetrope'],[70],2699
[],[],253290
[],[],174678
"['Paramount Pictures', 'IAC Film', 'Jax Media']","[4, 10351, 24021]",284296
['NetFlix'],[8858],308571
[],[],311021
['National Film Board of Canada (NFB)'],[17027],246213
[],[],127817
['National Film Board of Canada (NFB)'],[17027],210126
[],[],246648
['National Film Board of Canada (NFB)'],[17027],132038
[],[],148176
['Anchor Bay'],[8135],94818
[],[],162755
['National Film Board of Canada (NFB)'],[17027],223243
"['Office national du film du Canada (ONF)', 'National Film Board of Canada (NFB)']","[11745, 17027]",51406
['National Film Board of Canada'],[10473],214948
['National Film Board of Canada'],[10473],218658
['National Film Board of Canada'],[10473],211017
['National Film Board of Canada (NFB)'],[17027],128679
['National Film Board of Canada'],[10473],215061
[],[],255496
['Hammer Film Productions'],[1314],40210
"['Coop 99', 'Essential Filmproduktion GmbH', 'Amour Fou Luxembourg']","[122, 20691, 48467]",266044
"['Wellington Films', 'Kinokultas']","[25795, 41314]",190469
"['WindowLight Pictures', 'EchoWolf Productions', 'Engine Film Group', 'Last Stop']","[19733, 70142, 70143, 70144]",294308
['Lippert Pictures'],[4946],292063
[],[],61086
"['The Weinstein Company', 'Silverwood Films', 'Electric City Entertainment', 'Tim Burton Productions']","[308, 2293, 8600, 8601]",87093
[],[],205349
"['Walt Disney Pictures', 'Marc Platt Productions', 'Lucamar Productions']","[2, 2527, 17021]",224141
[],[],285532
['Cinemaster S.r.l.'],[10519],61925
[],[],52914
[],[],255906
[],[],50758
['Cinemaster S.r.l.'],[10519],52913
[],[],52238
['Titanus'],[641],165159
['Cinemaster S.r.l.'],[10519],62715
[],[],127760
[],[],62725
['Intercapital'],[4986],46001
['Intercapital'],[4986],58083
[],[],52113
['El Pico S.A.'],[17955],11613
[],[],53342
['Italian International Film'],[1429],9807
[],[],82083
['Hanna-Barbera Productions'],[1353],17681
"['Paramount Pictures', 'Right of Way Films']","[4, 32157]",243684
[],[],35069
[],[],257561
['National Film Board of Canada (NFB)'],[17027],257563
"['Nikkatsu', 'XYZ Films', 'Guerilla Merah Films']","[955, 12142, 26218]",171846
[],[],125150
[],[],106196
['Taurus Produktion'],[8179],24179
"['Blumhouse Television', 'Sea to Sky Entertainment', 'Levens']","[68884, 76782, 88463]",312497
"['Columbia Pictures', 'Point Grey Pictures']","[5, 16615]",228967
"['Warner Bros.', 'Cine Vesta Associates']","[6194, 52354]",177043
"['Twentieth Century Fox Film Corporation', 'Marv Films', 'TSG Entertainment', 'Cloudy Productions']","[306, 5374, 22213, 78995]",207703
"['Muse Entertainment Enterprises', 'Nitelite Entertainment']","[6438, 41629]",242555
"['Caviar Films', 'Dutch Filmworks']","[2699, 29326]",85336
"['Brut Productions', 'Nightwatch Films']","[6318, 32665]",40387
[],[],191489
"['Twentieth Century Fox Film Corporation', '1492 Pictures', '21 Laps Entertainment', 'Moving Picture Company (MPC)', 'TSG Entertainment']","[306, 436, 2575, 20478, 22213]",181533
"['20th Century Fox Television', ""D'Angelo-Bullock-Allen Productions""]","[16323, 57712]",293380
[],[],174309
[],[],59169
['Hermic Films'],[44296],125154
[],[],122348
"['Legacy Filmworks', 'Bron Studios', 'American World Pictures (AWP)', 'Arcana Studio']","[4369, 13240, 39698, 55446]",51239
['Beijing Starlit Movie and TV Culture'],[38995],222216
"['The Collective', 'Clyde TV', 'Enliven Entertainment']","[15156, 78262, 78268]",34515
"['Marwood Pictures', 'CrossDay Productions Ltd.', 'Apart Films']","[32200, 32201, 32202]",180951
"['Von Zerneck Sertner Films', 'RHI Entertainment', 'Patricia Clifford Productions']","[19237, 20358, 36904]",46127
[],[],19444
"['Pocketbook Productions', 'Waterfront Pictures']","[48612, 48613]",42309
"['IM Global', 'Vertigo Films']","[7437, 10393]",267863
['Les Films Marcel Pagnol'],[19160],67753
[],[],132936
"['Paramount Pictures', 'Walter Wanger Productions']","[4, 10096]",81116
[],[],274985
['Frisbeefilms'],[2352],212503
[],[],142119
"['Epoch Films', 'RC Pictures']","[3846, 60302]",261820
['1984 Private Defense Contractors'],[8532],120605
[],[],307113
"['Mad Chance', 'Starboard Entertainment']","[1757, 25462]",259018
['Lions Gate'],[6644],175555
"['M6 Films', 'Fidélité Films', 'Saint Sébastien Froissart']","[1115, 2927, 32328]",277368
"['Metro-Goldwyn-Mayer (MGM)', 'Jerry Gershwin-Elliott Kastner']","[8411, 13646]",145162
[],[],13759
"['Constantin Film Produktion', 'Jolly Film', 'Trio Films']","[5755, 10481, 10482]",129062
[],[],241432
['JBF'],[41796],44936
"['Bad Monkey Productions', ""Hill's Production Services""]","[5117, 27259]",18755
[],[],53527
['Metro-Goldwyn-Mayer'],[45725],90932
['National Film Board of Canada'],[10473],182099
['Lions Gate Films'],[35],141058
['UGC Distribution'],[3578],110323
"['Procirep', 'Rhône-Alpes Cinéma', 'Mars Distribution', 'Nord-Ouest Productions', 'Canal+', 'Backup Films', 'CinéCinéma', 'France Télévision', 'Radio Télévision Belge Francophone (RTBF)', 'Artémis Productions', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Région Rhône-Alpes', 'France 2 Cinéma', 'Centre National de la Cinématographie (CNC)', 'Uni Étoile 7', 'Cinémage 4']","[311, 1666, 2908, 4176, 5358, 5381, 6301, 7454, 7466, 11773, 11921, 12392, 15671, 18367, 20897, 20898]",51090
['GO Productions'],[2943],14669
"['Paradox Spillefilm A/S', 'Zentropa International Sweden', 'Newgrange Pictures']","[2966, 8288, 16076]",212606
[],[],60119
"['Columbia Pictures Corporation', 'Frankovich Productions', 'Sujac Productions']","[441, 2102, 15753]",215538
['BBC'],[5996],65821
[],[],52622
['Lions Gate Films'],[35],51017
['Warner Bros. Entertainment'],[17],26540
[],[],81393
"['Asylum Entertainment', 'Muse Entertainment Enterprises']","[4382, 6438]",62836
['Veit Helmer Filmproduktion'],[38018],302118
['Leonine Verse'],[32292],33582
"['Barnholtz Entertainment', 'ARO Entertainment']","[11860, 13912]",145186
['Box Office Spectaculars'],[4758],158828
"['Filmwerks', 'Cruel Stories Inc.']","[7954, 40702]",243856
"['Beaconsfield Productions', 'Peter Rogers Productions']","[5445, 10265]",32113
['Peter Rogers Productions'],[10265],21240
[],[],38503
"['AVRO Television', 'Belgische Radio en Televisie (BRT)']","[4313, 11619]",94674
[],[],71841
['Warner Bros.'],[6194],131944
['21st Century Film Corporation'],[13282],280495
[],[],18969
['iDiC Entertainment'],[36786],168885
['Twentieth Century Fox Film Corporation'],[306],123868
[],[],88253
['Two Cities Films'],[4006],197647
['Warner Bros.'],[6194],51416
['Columbia Pictures Corporation'],[441],30102
"['Twentieth Century Fox Film Corporation', 'Titanus', 'Galatea Film']","[306, 641, 12240]",168408
[],[],36294
"['Les Productions Fox Europa', 'Tritone Cinematografica', 'Mundial Film']","[1602, 1818, 7863]",11612
"['Haddock Films S.R.L.', 'Tornasol Films']","[5623, 7680]",114285
[],[],82676
"['Warner Bros.', 'The Vitaphone Corporation']","[6194, 9329]",52228
"['FunHouse Features', 'Nunsuch Pictures', 'Cas-Mor Productions', 'Gallery Films']","[17157, 17158, 17159, 17160]",225898
['Filmax'],[3631],63727
[],[],149600
['National Cinematografica'],[2185],40474
"['Allied Artists Pictures', 'Svensk Filmindustri (SF)', 'Mardi Gras Productions Inc.']","[4928, 6181, 10940]",199155
['Flashback Entertainment'],[10663],131903
['CinemaLab'],[54712],92286
['NetFlix'],[8858],250114
['Thirteen Disciples'],[46177],280000
['Stormheart Oy'],[86925],47365
"['Legendary Pictures', 'Thunder Road Pictures', 'Outlaw Sinema', 'Moving Picture Company (MPC)', 'Pendle Mountain Productions', 'China Film Co.']","[923, 3528, 13444, 20478, 40112, 40890]",68737
[],[],64264
['Mosfilm'],[5120],149170
['Mosfilm'],[5120],91261
"['Lietuvos Kinostudija', 'Ardent Productions', 'Contenders Only', 'Cypress Point Productions']","[2064, 57340, 57341, 57342]",19338
"['Castel Film Romania', 'Dimension Films']","[1370, 7405]",37529
[],[],266080
"['Telecinco Cinema', 'Ikiru Films', 'El Toro Productions']","[2674, 2875, 16268]",214761
[],[],55553
['Bold Films'],[2266],278334
[],[],176079
[],[],73661
['Kazakhfilm Studios'],[3623],136741
"['Scream HQ', 'Social Construct']","[15479, 20319]",78093
"['Le Monde Entertainment', ', Planet Productions', 'Planet Productions']","[6560, 6561, 6562]",33990
"['Rai Cinema', 'One More Pictures']","[2683, 17517]",159211
['Tom Cat Films'],[6766],57008
"['Black & Blue Films', 'Fyzz Factory, The', 'Size 9 Productions']","[23418, 70833, 70834]",101791
[],[],99194
[],[],82492
"['Copercines, Cooperativa Cinematográfica', 'Devon Film']","[1500, 9152]",16825
"['Lighthouse Pictures', 'Craig Anderson Productions', 'Let it Snow Productions']","[6345, 38870, 95801]",240906
"['Insight Film Studios', 'Maverick Productions']","[2865, 3737]",16412
['New Horizons Picture'],[20235],115084
"['Telefilm Canada', 'Bell Media']","[7320, 32185]",298533
['Tritone Cinematografica'],[1818],41897
['BBC Drama Productions'],[25570],280509
['Films Sacha Gordine'],[1743],79376
[],[],43281
['Moxie Firecracker Films'],[42136],84193
['Metro-Goldwyn-Mayer (MGM)'],[8411],99946
"['Les Films Alain Sarde', 'Pathe']","[635, 7396]",201018
['Metro-Goldwyn-Mayer (MGM)'],[8411],241804
"['20th Century Fox Home Entertainment', 'CBS Films', 'Buena Vista International']","[3635, 5490, 25646]",18948
['Metro-Goldwyn-Mayer (MGM)'],[8411],43968
"[""Fightin' Family Productions""]",[42273],39342
"['Twentieth Century Fox Film Corporation', 'Santa Fe Productions']","[306, 26015]",86209
[],[],211085
[],[],21176
['Eyeworks Film'],[7608],144595
"['AVRO Television', 'Bos Bros. Film & TV Productions']","[4313, 30636]",25797
[],[],28535
"['Devon Film', 'Astro C.C.', 'General Sanjuro 29']","[9152, 9213, 10533]",129579
['Dania Film'],[1701],121342
"['Dania Film', 'Compagnia Cinematografica Champion', 'Champion']","[1701, 10000, 10526]",58080
"['Dania Film', 'Medusa Distribuzione']","[1701, 15868]",105860
"['Flora Film', 'Dania Film', 'Medusa Distribuzione']","[1501, 1701, 15868]",75754
['Dania Film'],[1701],80067
"['Devon Film', 'Intes Corporation']","[9152, 11984]",19946
"['Dania Film', 'Medusa Distribuzione']","[1701, 15868]",39973
"['Dania Film', 'Medusa Distribuzione']","[1701, 15868]",27905
[],[],67180
"['Dania Film', 'Medusa Produzione']","[1701, 1702]",67219
['Dania Film'],[1701],43548
"['Dania Film', 'Medusa Distribuzione', 'Publikampas']","[1701, 15868, 89871]",64666
[],[],197335
[],[],82341
"['Dania Film', 'National Cinematografica', 'Medusa Distribuzione']","[1701, 2185, 15868]",67221
[],[],84729
[],[],275239
"['Dania Film', 'VIP Media', 'Rodeo Drive', 'Medusa Film', 'Sky']","[1701, 2694, 3112, 6246, 19079]",48805
[],[],272165
[],[],101125
"['Carlton Film Export', 'Central', 'Celtic Films Entertainment']","[901, 3649, 7783]",75136
