director_name,director_id,id,budget,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror,director_recent_movie_ids,average_director_movie_revenue
Gore Verbinski,1704.0,285,300000000,31.363664,961000000,169.0,Pirates of the Caribbean: At World's End,6.9,4627.0,2007,5,19,295,Pirates of the Caribbean Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6283, 6073, 565, 22, 6963, 58]",375460861
Steven Soderbergh,1884.0,298,85000000,12.16276,311312624,122.0,Ocean's Thirteen,6.5,2040.0,2007,6,7,304,Ocean's Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1389, 10388, 462, 1900, 161, 15186, 2103, 163, 14788, 182, 14788, 39850]",155283949
Takao Okawara,50651.0,12561,10000000,2.672437,18000000,103.0,Godzilla vs. Destoroyah,6.5,30.0,1995,12,9,374511,Godzilla (Heisei) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"[6593, 39465]",19000000
Kazuki Omori,72823.0,36679,12000000,1.541436,11000000,103.0,Godzilla vs. King Ghidorah,6.2,28.0,1991,12,14,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,[18289],7000000
Eli Roth,16847.0,1691,10200000,8.916747,35728183,93.0,Hostel: Part II,5.6,464.0,2007,6,8,86578,Hostel Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[11547, 1690]",56266610
Tim Story,20400.0,1979,130000000,12.924254,301913131,92.0,Fantastic 4: Rise of the Silver Surfer,5.4,2648.0,2007,6,13,9744,Fantastic Four Collection,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[10611, 11045, 9738]",160618287
Jaume Collet-Serra,59521.0,9815,10000000,4.59233,7900000,115.0,Goal! II: Living the Dream,5.8,147.0,2007,2,9,110177,Goal! Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[10066],68766121
Len Wiseman,3950.0,1571,110000000,14.886039,383531464,128.0,Live Free or Die Hard,6.4,2122.0,2007,6,20,1570,Die Hard Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[277, 834]",103592485
Tom Shadyac,4499.0,2698,175000000,9.156877,174400000,96.0,Evan Almighty,5.3,1194.0,2007,6,9,124949,Almighty Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[10312, 10052, 310]",246402725
Michael Bay,865.0,1858,150000000,5.587707,709709780,144.0,Transformers,6.6,4113.0,2007,6,27,8650,Transformers Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[95, 676, 8961, 1635]",359827308
David Yates,11343.0,675,150000000,21.3643,938212738,138.0,Harry Potter and the Order of the Phoenix,7.4,5633.0,2007,6,28,1241,Harry Potter Collection,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"[28201, 54406, 41844]",15484200
Paul Greengrass,25598.0,2503,70000000,18.173269,442824138,115.0,The Bourne Ultimatum,7.3,2938.0,2007,8,3,31562,The Bourne Collection,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"[76857, 4107, 2502, 9829]",121853180
Brett Ratner,11091.0,5174,140000000,9.718111,258097122,91.0,Rush Hour 3,6.1,801.0,2007,8,8,90863,Rush Hour Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[9416, 2109, 5994, 5175, 9533, 10589, 36668]",241108419
Fred Savage,2223.0,14144,6000000,5.414213,18197398,89.0,Daddy Day Camp,4.4,94.0,2007,8,8,228887,Daddy Day Camp Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,[],0
Rob Zombie,16848.0,2082,15000000,11.607678,80460948,109.0,Halloween,5.9,510.0,2007,8,31,126209,Halloween (Rob Zombie Series) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[2662, 1696]",19425808
Gérard Krawczyk,21647.0,2335,17500000,10.442485,65125001,91.0,Taxi 4,5.4,317.0,2007,2,10,211721,Taxi Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[2110, 2334, 2332]",46754523
Russell Mulcahy,52968.0,7737,45000000,3.009134,148400000,94.0,Resident Evil: Extinction,6.1,1308.0,2007,9,20,17255,Resident Evil Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"[35583, 30944, 66892, 15056, 30762, 39824, 86970]",7352916
Shekhar Kapur,37630.0,4517,55000000,7.608243,74237563,114.0,Elizabeth: The Golden Age,6.6,310.0,2007,9,9,100286,Elizabeth Collection,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"[4518, 9093]",56016644
Tyler Perry,80602.0,17202,15000000,2.016044,55862886,113.0,Why Did I Get Married?,6.1,33.0,2007,10,12,143588,Why Did I Get Married Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"[16781, 16555, 246381]",44420384
Darren Lynn Bousman,2675.0,663,10000000,12.233863,139352633,93.0,Saw IV,5.9,938.0,2007,10,25,656,Saw Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[215, 214]",156311390
Xavier Gens,18184.0,1620,24000000,13.765241,99965753,89.0,Hitman,5.9,982.0,2007,11,21,390096,Hitman Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,[13492],38508826
Tim Hill,49903.0,6477,60000000,11.805233,361366633,92.0,Alvin and the Chipmunks,5.5,1212.0,2007,12,13,167613,Alvin and the Chipmunks Collection,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"[10208, 34549, 9513]",60878973
Jon Turteltaub,12962.0,6637,130000000,12.854373,459200000,124.0,National Treasure: Book of Secrets,6.1,1782.0,2007,12,13,52984,National Treasure Collection,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"[12117, 4244, 2059]",163978368
Colin Strause,6037.0,440,40000000,10.793324,130290885,94.0,Aliens vs Predator: Requiem,4.9,758.0,2007,12,25,115762,AVP Collection,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,[],0
Jaume Balagueró,54525.0,8329,1500000,8.504511,32511655,78.0,[REC],7.1,954.0,2007,4,10,74508,[REC] Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[9439, 11056, 11348]",17528945
Adam Green,70890.0,11908,1500000,8.956081,155873,83.0,Hatchet,5.7,161.0,2006,4,27,124901,Hatchet Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,[],0
Eric Valette,51445.0,6933,20000000,11.104479,45847751,87.0,One Missed Call,4.7,174.0,2008,1,4,126580,One Missed Call Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[46025],398016
Sylvester Stallone,16483.0,7555,50000000,9.91556,113200000,92.0,Rambo,6.4,1009.0,2008,1,24,5039,Rambo Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[1246],155929020
David Moreau,56735.0,9030,12000000,8.233662,58010320,98.0,The Eye,5.5,284.0,2008,2,1,264335,The Eye Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,[10832],2727971
Guillermo del Toro,10828.0,11253,85000000,11.928661,160388063,120.0,Hellboy II: The Golden Army,6.5,1555.0,2008,7,11,17235,Hellboy Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1433, 36586, 1487, 1417]",86042328
Jon M. Chu,54507.0,8328,23000000,7.667579,150816700,98.0,Step Up 2: The Streets,6.5,658.0,2008,2,14,86092,Step Up Collection,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,[],0
George A. Romero,14999.0,13025,2000000,12.001324,5540941,95.0,Diary of the Dead,5.4,194.0,2007,9,8,261590,Living Dead Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"[29512, 11683]",47074133
Brian Yuzna,27992.0,28260,2000000,9.796755,54207,97.0,Return of the Living Dead 3,5.9,88.0,1993,10,1,101471,Return of the Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"[18111, 22244, 59762]",16903813
Christopher Nolan,525.0,155,185000000,123.167259,1004558444,152.0,The Dark Knight,8.3,12269.0,2008,7,16,263,The Dark Knight Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[11660, 77, 320, 272, 1124]",127476278
Jon Hurwitz,68843.0,13335,12000000,13.065315,43493123,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2,508.0,2008,4,25,30663,Harold & Kumar Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,[],0
Nelson McCormick,45627.0,8617,20000000,7.18216,14800000,88.0,Prom Night,4.8,170.0,2008,4,10,123255,Prom Night Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[],0
Jon Favreau,15277.0,1726,140000000,22.073099,585174222,126.0,Iron Man,7.4,8951.0,2008,4,30,131292,Iron Man Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[15745, 10719, 6795]",98550867
Pierre Morel,35453.0,8681,25000000,16.367481,226830568,93.0,Taken,7.2,4444.0,2008,2,18,135483,Taken Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[10045],9584131
Andrew Waller,26971.0,8277,10000000,7.777928,18610260,88.0,American Pie Presents: Beta House,5.4,480.0,2007,12,10,298820,American Pie (Spin-off) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0
Andrew Adamson,5524.0,2454,225000000,12.490891,419665568,150.0,The Chronicles of Narnia: Prince Caspian,6.3,1668.0,2008,5,15,420,The Chronicles of Narnia Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[808, 809, 411]",720542402
Steven Spielberg,488.0,217,185000000,12.577266,786636033,122.0,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558.0,2008,5,21,84,Indiana Jones Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[857, 644, 180, 640, 594, 74, 612]",340361029
Michael Patrick King,38023.0,4564,65000000,9.170332,418800000,145.0,Sex and the City,6.0,525.0,2008,5,12,50457,Sex and the City Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,[],0
Mark Osborne,57741.0,9502,130000000,16.897541,632091832,90.0,Kung Fu Panda,6.9,3231.0,2008,6,4,77816,Kung Fu Panda Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,[36107],6729372
Barnaby Thompson,21677.0,10748,14000000,5.381183,29100000,101.0,St. Trinian's,5.6,148.0,2007,12,21,12077,St. Trinian's Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[],0
Eric Brevig,9622.0,88751,45000000,10.419974,101702060,93.0,Journey to the Center of the Earth,5.8,1353.0,2008,7,10,72547,Journey Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,[],0
Shusuke Kaneko,46366.0,16007,20000000,9.570657,29667169,126.0,Death Note,6.8,163.0,2006,6,17,102019,Death Note Collection,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[36243, 5890]",20000000
Chris Carter,12524.0,8836,30000000,9.863584,69363381,104.0,The X Files: I Want to Believe,5.5,534.0,2008,7,24,19387,The X-Files Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[],0
Rob Cohen,18878.0,1735,145000000,14.250227,403449830,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,1418.0,2008,7,1,1733,The Mummy Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[11478, 9799, 7451, 10048]",153116842
John Woo,11401.0,12289,80341000,11.867516,250100000,150.0,Red Cliff,7.1,207.0,2008,7,10,96677,Red Cliff Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"[955, 12100, 9620, 38185]",239814628
Sanaa Hamri,64140.0,10188,27000000,4.631978,44352417,117.0,The Sisterhood of the Traveling Pants 2,6.1,244.0,2008,8,6,17368,The Sisterhood of the Traveling Pants Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,[15363],11400000
Stuart Rosenberg,13859.0,32620,2700000,3.027586,2600000,108.0,The Drowning Pool,6.5,21.0,1975,7,1,434270,Lew Harper Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[903, 29735, 45512, 49411, 90563]",16217773
Kenny Ortega,65310.0,11887,11000000,7.343504,252909177,116.0,High School Musical 3: Senior Year,6.1,858.0,2008,10,22,87253,High School Musical Collection,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,"[10947, 13649, 37609]",7000000
Eric Darnell,18863.0,10527,150000000,12.668733,603900000,89.0,Madagascar: Escape 2 Africa,6.2,1866.0,2008,10,30,14740,Madagascar Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,[953],542063846
Marc Forster,12995.0,10764,200000000,13.67812,589580482,106.0,Quantum of Solace,6.1,3015.0,2008,10,30,645,James Bond Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[1365, 866, 8066, 81220, 1262, 7979]",59389489
David Hackl,2679.0,11917,10800000,10.165499,113864059,92.0,Saw V,6.0,848.0,2008,10,23,656,Saw Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[],0
Catherine Hardwicke,19850.0,8966,37000000,31.282029,393616788,122.0,Twilight,5.8,3688.0,2008,11,20,33514,The Twilight Collection,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[11023, 9787, 2447]",13411957
Olivier Megaton,75035.0,13387,30000000,9.296824,109000000,104.0,Transporter 3,5.9,1110.0,2008,11,26,9518,The Transporter Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[57992, 228642]",6690420
Sam Firstenberg,72543.0,28148,2000000,2.313986,7610785,92.0,Ninja III: The Domination,5.9,18.0,1984,9,14,373538,Enter the Ninja Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,[17386],13168027
Wilson Yip,63571.0,14756,11700000,6.004257,22100000,108.0,Ip Man,7.5,1309.0,2008,12,12,70068,Ip Man Collection,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"[13127, 15860, 35854, 10109, 68623]",7431626
Patrick Lussier,27226.0,14435,15000000,5.245883,102836002,101.0,My Bloody Valentine,5.3,303.0,2009,1,16,264437,My Bloody Valentine Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[10577, 9011, 7006, 10578, 10579]",47053625
Patrick Tatopoulos,3964.0,12437,35000000,11.654958,92158961,92.0,Underworld: Rise of the Lycans,6.2,1447.0,2009,1,22,2326,Underworld Collection,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[],0
Steve Carr,52112.0,14560,26000000,13.003122,183293131,91.0,Paul Blart: Mall Cop,5.2,807.0,2009,1,15,328372,Mall Cop Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,"[10471, 10808, 10708, 7233, 10172]",95114911
Toby Wilkins,82939.0,1977,5000000,10.510468,38610009,90.0,The Grudge 3,5.3,150.0,2009,5,12,1974,The Grudge Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[13220],124191
Andrzej Bartkowiak,10765.0,15268,50000000,6.660188,12764201,97.0,Street Fighter: The Legend of Chun-Li,3.9,113.0,2009,2,27,261203,Street Fighter,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[2085, 10877, 10623, 8814]",71389259
Marcus Nispel,29922.0,13207,19000000,14.20229,91509154,97.0,Friday the 13th,5.7,566.0,2009,2,11,9735,Friday the 13th Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[9373, 1534, 3056]",69093383
Harald Zwart,21981.0,15159,70000000,18.54675,75871032,92.0,The Pink Panther 2,5.4,323.0,2009,2,6,130440,The Pink Panther (Steve Martin) Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"[2144, 10923]",36147907
Peter Cornwell,63303.0,18781,10000000,10.80374,77578320,102.0,The Haunting in Connecticut,6.0,317.0,2009,3,27,169740,The Haunting in Connecticut Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[48585],4858834
Tony Jaa,57207.0,16353,8500000,8.553506,8936663,98.0,Ong Bak 2,5.9,156.0,2008,12,4,94589,Ong Bak Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,[],0
Niels Arden Oplev,19346.0,15472,13000000,9.858687,109421911,152.0,The Girl with the Dragon Tattoo,7.4,1020.0,2009,2,27,24761,The Millennium Collection,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[16015, 1838]",6402573
Justin Lin,58189.0,13804,85000000,1.498902,363164265,107.0,Fast & Furious,6.5,2426.0,2009,4,2,9485,The Fast and the Furious Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[14290, 13275, 9615]",88230801
Brian Taylor,20192.0,15092,20000000,10.044642,34600000,96.0,Crank: High Voltage,5.9,878.0,2009,4,16,64751,Crank Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[1948],42931041
Gavin Hood,13079.0,2080,150000000,1.456541,373062864,107.0,X-Men Origins: Wolverine,6.2,4086.0,2009,4,28,453993,The Wolverine Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[868, 5125]",17314320
J.J. Abrams,15344.0,13475,150000000,15.362632,386839614,127.0,Star Trek,7.4,4574.0,2009,5,6,115575,Star Trek: Alternate Reality Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[956],398479497
John Woo,11401.0,15384,80000000,7.309903,121059225,136.0,Red Cliff Part II,7.1,110.0,2009,1,7,96677,Red Cliff Collection,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"[955, 12100, 9620, 12289, 38185]",242385971
Chris Fisher,65817.0,17532,4000000,7.959965,4100000,103.0,S. Darko,3.6,124.0,2009,4,28,178106,Darko Collection,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,[10598],3833791
Ron Howard,6159.0,13448,150000000,22.211558,485900000,138.0,Angels & Demons,6.5,2183.0,2009,5,13,115776,Robert Langdon Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[8871, 453, 12146, 921, 591, 11499]",265990140
McG,36425.0,534,200000000,16.507496,371353001,115.0,Terminator Salvation,5.9,2496.0,2009,5,20,528,The Terminator Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"[4327, 9471, 11170]",188942232
Shawn Levy,17825.0,18360,150000000,15.417181,413106170,105.0,Night at the Museum: Battle of the Smithsonian,5.9,2026.0,2009,5,20,85943,Night at the Museum Collection,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,"[11870, 12090, 11007, 12096, 1593, 124111]",215615852
Todd Phillips,57130.0,18785,35000000,23.947351,469310836,100.0,The Hangover,7.2,6324.0,2009,6,5,86119,The Hangover Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[9285, 11635, 9384, 9842]",98741529
Michael Bay,865.0,8373,200000000,4.351756,836303693,150.0,Transformers: Revenge of the Fallen,6.0,3192.0,2009,6,19,8650,Transformers Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[676, 8961, 1635, 1858]",398804861
Carlos Saldanha,5714.0,8355,90000000,12.980624,886686817,94.0,Ice Age: Dawn of the Dinosaurs,6.5,2330.0,2009,6,29,8354,Ice Age Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"[950, 17963]",660998756
David Yates,11343.0,767,250000000,19.083723,933959197,153.0,Harry Potter and the Half-Blood Prince,7.4,5435.0,2009,7,7,1241,Harry Potter Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[28201, 675, 54406]",938212738
Jean-Marie Poiré,64909.0,10353,23030000,7.698423,66000000,118.0,The Visitors II: The Corridors of Time,5.8,228.0,1998,2,11,52888,The Visitors Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[11687, 51191]",49088681
Hans Horn,58116.0,9592,1200000,11.500311,6816129,94.0,Open Water 2: Adrift,5.2,157.0,2006,7,10,86113,Open Water Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,[],0
Stephen Sommers,7775.0,14869,175000000,11.787058,302500000,118.0,G.I. Joe: The Rise of Cobra,5.6,1988.0,2009,8,4,135468,G.I. Joe (Live-Action) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1734, 7131]",371769190
Lee Harry,213404.0,50719,250000,1.225871,154323,88.0,"Silent Night, Deadly Night II",4.7,26.0,1987,4,10,256296,"Silent Night, Deadly Night Collection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,[],0
Hideaki Anno,77921.0,15137,7000000,6.592907,20121073,97.0,Evangelion: 1.0: You Are (Not) Alone,7.4,132.0,2007,9,1,210303,Rebuild of Evangelion,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"[70846, 39056, 20921]",10418879
Rob Zombie,16848.0,24150,10000000,7.490807,39421467,105.0,Halloween II,5.1,273.0,2009,8,28,126209,Halloween (Rob Zombie Series) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[2662, 1696, 2082]",39770855
David R. Ellis,4755.0,19912,40000000,8.805723,186200000,82.0,The Final Destination,5.4,851.0,2009,8,26,8864,Final Destination Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[9358, 9759, 326, 19116]",70213821
Phil Lord,107446.0,22794,100000000,11.665693,242988466,90.0,Cloudy with a Chance of Meatballs,6.5,1799.0,2009,9,17,177467,Cloudy with a Chance of Meatballs Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,[],0
Oren Peli,90591.0,23827,215000,12.706424,193355800,86.0,Paranormal Activity,5.9,1351.0,2007,9,14,41437,Paranormal Activity Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[],0
Kevin Greutert,2150.0,22804,11000000,17.360894,68234154,90.0,Saw VI,6.0,755.0,2009,10,22,656,Saw Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[],0
Troy Duffy,54795.0,22821,8000000,8.051448,10629321,118.0,The Boondock Saints II: All Saints Day,5.8,264.0,2009,11,24,87186,The Boondock Saints Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
Chris Weitz,3288.0,18239,50000000,30.121292,709827462,130.0,The Twilight Saga: New Moon,5.6,2518.0,2009,3,15,33514,The Twilight Collection,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[16300, 245, 2268]",190807122
Guy Ritchie,956.0,10528,90000000,15.68604,524028679,128.0,Sherlock Holmes,7.0,5883.0,2009,12,23,102322,Sherlock Holmes Collection,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"[107, 12779, 10851, 13809, 22599]",29265540
Betty Thomas,31024.0,23398,75000000,9.909961,443140005,88.0,Alvin and the Chipmunks: The Squeakquel,5.3,688.0,2009,12,21,167613,Alvin and the Chipmunks Collection,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"[10468, 8427, 9293]",42150382
John Putch,21475.0,26123,8000000,7.432114,5021219,93.0,American Pie Presents: The Book of Love,5.1,454.0,2009,6,18,298820,American Pie (Spin-off) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[210937, 28512]",22193422
Daniel Alfredson,76325.0,33613,4000000,8.405013,43498108,147.0,The Girl Who Kicked the Hornet's Nest,7.0,451.0,2009,11,27,24761,The Millennium Collection,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"[24253, 14074]",67126795
Thomas Langmann,20674.0,2395,97250400,9.671944,132900000,116.0,Asterix at the Olympic Games,5.0,486.0,2008,1,13,2396,Asterix and Obelix Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,[],0
Isaac Florentine,78108.0,15255,8000000,18.957084,1361,93.0,Undisputed II: Last Man Standing,6.8,148.0,2006,4,11,117777,Undisputed Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[36293, 57483]",5290271
Daniel Alfredson,76325.0,24253,4422952,14.38601,67126795,129.0,The Girl Who Played with Fire,6.9,561.0,2009,9,18,24761,The Millennium Collection,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,[14074],4374161
Chris Columbus,10965.0,32657,95000000,9.785895,226497209,118.0,Percy Jackson & the Olympians: The Lightning Thief,6.0,2079.0,2010,2,1,179919,Percy Jackson Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[671, 672, 1833, 19840]",475044963
Patrick Alessandrin,78146.0,15357,15000000,9.133996,14103752,101.0,District 13: Ultimatum,6.0,323.0,2009,2,18,85946,District 13 Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
Jaume Balagueró,54525.0,10664,5600000,8.853168,18469680,85.0,[REC]²,6.5,496.0,2009,9,15,74508,[REC] Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[9439, 11056, 11348, 8329]",22523182
Tim Burton,510.0,12155,200000000,17.285093,1025467110,108.0,Alice in Wonderland,6.4,4773.0,2010,3,3,261307,Alice in Wonderland Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[869, 587, 118, 3933, 13885]",246106436
Steve Pink,3227.0,23048,36000000,11.967652,64780213,101.0,Hot Tub Time Machine,5.9,911.0,2010,3,26,313576,Hot Tub Time Machine Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,[9788],38505009
Chris Sanders,66193.0,10191,165000000,14.416681,494879471,98.0,How to Train Your Dragon,7.5,4319.0,2010,3,5,89137,How to Train Your Dragon Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,[],0
